district_id,district,school_id,school,grade,scheduled_start,actual_start,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,survey_date
634,Coffee County,291,Nicholls Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,Virtual,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 8:59
634,Coffee County,308,George Washington Carver Freshman Campus,09-10 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,Virtual,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 8:59
634,Coffee County,3052,West Green Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,Virtual,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 8:59
634,Coffee County,5050,Westside Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,Virtual,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 8:59
635,Colquitt County,111,Willie J. Williams Middle School,06-07 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,178,Doerun Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,187,Odom Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,278,Norman Park Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,1554,Colquitt County High School,10-12 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,2052,Funston Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,2056,Wright Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,3050,Stringfellow Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,3052,CA Gray Junior High School,08-09 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,3054,Okapilco Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,4050,Cox Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,4052,Hamilton Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
635,Colquitt County,5054,Sunset Elementary School,PK-05 ,8/10/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,6,,,,,6/30/2021 7:24
636,Columbia County,101,Greenbrier Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,102,Lewiston Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,103,Grovetown Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,106,River Ridge Elementary,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,107,Evans Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,108,Stallings Island Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,112,Grovetown High School,09-12 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,173,Westmont Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,183,Harlem High School,09-12 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,186,Evans Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,188,Blue Ridge Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,189,Lakeside High School,09-12 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,190,Brookwood Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,192,Stevens Creek Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,193,Riverside Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,194,Riverside Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,197,Greenbrier High School,09-12 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,208,Cedar Ridge Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,212,Baker Place Elementary,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,283,Harlem Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,290,Lakeside Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,297,Greenbrier Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,397,Euchee Creek Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,398,Parkway Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,2050,Columbia Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,2052,Martinez Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,3052,North Columbia Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,4050,Evans High School,09-12 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,4052,North Harlem Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,5050,Grovetown Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
636,Columbia County,5052,South Columbia Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:10
637,Cook County,101,Cook County Middle School,06-08 ,8/5/2020,8/10/2020,In-person,In-person,In-person,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,3,2,,,,,,8/30/2021 7:17
637,Cook County,104,Cook Elementary School,03-05 ,8/5/2020,8/10/2020,In-person,In-person,In-person,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,3,2,,,,,,8/30/2021 7:17
637,Cook County,111,Cook High School,09-12 ,8/5/2020,8/10/2020,In-person,In-person,In-person,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,3,2,,,,,,8/30/2021 7:17
637,Cook County,196,Cook Primary School,PK-02 ,8/5/2020,8/10/2020,In-person,In-person,In-person,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,3,2,,,,,,8/30/2021 7:17
638,Coweta County,101,Arbor Springs Elementary,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,103,Willis Road Elementary,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,106,Lee Middle School,06-08 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,10,10,,,,,,,,6/28/2021 7:46
638,Coweta County,115,Brooks Elementary,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,189,White Oak Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,191,Canongate Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,192,Newnan Crossing Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,195,Jefferson Parkway Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,196,Northgate High School,09-12 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,10,10,,,10,,,,,6/28/2021 7:46
638,Coweta County,199,Poplar Road Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,201,Welch Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,203,Glanton Elementary,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,289,East Coweta Middle School,06-08 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,10,10,,,,,,,,6/28/2021 7:46
638,Coweta County,295,Thomas Crossroads Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,299,Madras Middle School,06-08 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,10,10,,,,,,,,6/28/2021 7:46
638,Coweta County,301,Smokey Road Middle School,06-08 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,10,10,,,,,,,,6/28/2021 7:46
638,Coweta County,389,East Coweta High School,09-12 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,10,10,,,10,,,,,6/28/2021 7:46
638,Coweta County,395,Arnall Middle School,06-08 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,10,10,,,,,,,,6/28/2021 7:46
638,Coweta County,1050,Arnco-Sargent Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,1054,Ruth Hill Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,1056,Evans Middle School,06-08 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,10,10,,,,,,,,6/28/2021 7:46
638,Coweta County,2050,Atkinson Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,2052,Eastside Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,2056,Northside Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,3052,Elm Street Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,3054,Moreland Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
638,Coweta County,5054,Newnan High School,09-12 ,8/5/2020,8/13/2020,Virtual,Hybrid,Hybrid,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,10,10,,,10,,,,,6/28/2021 7:46
638,Coweta County,5056,Western Elementary School,PK-05 ,8/5/2020,8/13/2020,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:46
639,Crawford County,192,Crawford County Elementary,PK-05 ,8/17/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 9:41
639,Crawford County,193,Crawford County High School,09-12 ,8/17/2020,8/17/2020,In-person,In-person,In-person,In-person,Virtual,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 9:41
639,Crawford County,202,Crawford County Middle School,06-08 ,8/17/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 9:41
640,Crisp County,115,Crisp County Primary School,KK-03 ,8/3/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,8,,,,,6/28/2021 12:50
640,Crisp County,196,Crisp County High School,09-12 ,8/3/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,8,,,,,6/28/2021 12:50
640,Crisp County,197,Crisp County Middle School,06-08 ,8/3/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,8,,,,,6/28/2021 12:50
640,Crisp County,2052,Crisp County Elementary School,04-05 ,8/3/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,8,,,,,6/28/2021 12:50
640,Crisp County,5050,Crisp County Pre-K,PK-PK ,8/3/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,,,,,,8,,,,,6/28/2021 12:50
641,Dade County,101,Dade Elementary School,PK-05 ,6/30/2020,8/13/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 7:27
641,Dade County,195,Dade County High School,09-12 ,6/30/2020,8/13/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 7:27
641,Dade County,275,Davis Elementary School,PK-05 ,6/30/2020,8/13/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 7:27
641,Dade County,295,Dade Middle School,06-08 ,6/30/2020,8/13/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 7:27
642,Dawson County,103,Kilough Elementary School,PK-05 ,8/7/2020,8/7/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:43
642,Dawson County,106,Dawson County Middle School,06-07 ,8/7/2020,8/7/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 9:43
